raw_affiliation_string;openalex_work_id;openalex_country;openalex_display_name;matched_country
Centre for Biomedical Research on Rare Diseases (CIBERER), Instituto de Salud Carlos III, 28029, Madrid, Spain.;https://openalex.org/W3089802939;;Centre for Biomedical Research on Rare Diseases (CIBERER), Instituto de Salud Carlos III, 28029, Madrid, Spain.;ES
Unité Biologie Fonctionnelle et Adaptative, CNRS UMR 8251, Équipe Régulation de la glycémie par le système nerveux central, Université Paris Diderot, Paris CEDEX 13, France;https://openalex.org/W2801983486;;Unité Biologie Fonctionnelle et Adaptative, CNRS UMR 8251, Équipe Régulation de la glycémie par le système nerveux central, Université Paris Diderot, Paris CEDEX 13, France;FR
Université Nice Côte d'Azur, Inserm, C3M, Nice, France.;https://openalex.org/W3016690920;;Université Nice Côte d'Azur, Inserm, C3M, Nice, France.;FR
 ‡UPMC, Paris, France;https://openalex.org/W2964120271;;Indiana Statewide Testing for Educational Progress-Plus;FR
Chercheure en didactique de la géographie, professeur d’histoire-géographie dans le secondaire, IREM de Paris, Groupe Pensée Spatiale, LDAR, 22 rue du Ranelagh, 75016 Paris, France, Téléphone : 0663133391;https://openalex.org/W2965937367;;Chercheure en didactique de la géographie, professeur d’histoire-géographie dans le secondaire, IREM de Paris, Groupe Pensée Spatiale, LDAR, 22 rue du Ranelagh, 75016 Paris, France, Téléphone : 0663133391;FR
Laboratoire de Physique de l’ENS, Ecole Normale Supérieure, CNRS, Université de Paris, Sorbonne Université, 75005 Paris, France;https://openalex.org/W3173280584;;Laboratoire de Physique de l’ENS, Ecole Normale Supérieure, CNRS, Université de Paris, Sorbonne Université, 75005 Paris, France;FR
2013 Paris Bettencourt iGEM team, 75014 Paris, France.;https://openalex.org/W2334558161;;2013 Paris Bettencourt iGEM team, 75014 Paris, France.;FR
Department of Biochemistry, Unit of Pharmacogenetic and Molecular Oncology, Georges Pompidou European Hospital, Ambroise Paré Hospital, Assistance Publique-Hôpitaux de Paris, Paris, France.;https://openalex.org/W2803821117;;Department of Biochemistry, Unit of Pharmacogenetic and Molecular Oncology, Georges Pompidou European Hospital, Ambroise Paré Hospital, Assistance Publique-Hôpitaux de Paris, Paris, France.;FR
Univ Lyon, Department of Cancer Cell Plasticity, Cancer Research Center of Lyon, INSERMU1052, CNRS UMR5286, University Claude Bernard Lyon 1, 151 Cours Albert Thomas, 69003 Lyon, France.;https://openalex.org/W2761826693;;Univ Lyon, Department of Cancer Cell Plasticity, Cancer Research Center of Lyon, INSERMU1052, CNRS UMR5286, University Claude Bernard Lyon 1, 151 Cours Albert Thomas, 69003 Lyon, France.;FR
Neuropathology Department, CHRU de Lyon, Lyon, France.;https://openalex.org/W3141379116;;Neuropathology Department, CHRU de Lyon, Lyon, France.;FR
University Hospital Georges Pompidou, HEGP, Department of Biochemistry, Pharmacogenetics and Molecular Oncology, AP-HP, Paris, France, University Paris-Descartes;https://openalex.org/W2765209352;;University Hospital Georges Pompidou, HEGP, Department of Biochemistry, Pharmacogenetics and Molecular Oncology, AP-HP, Paris, France, University Paris-Descartes;FR
ESPCI Paris, PSL Research University, CNRS, Université Pierre et Marie Curie, Université Paris Diderot, Physique et Mécanique des Milieux Hétérogénes, UMR 7636, Paris, France;https://openalex.org/W2767624846;;ESPCI Paris, PSL Research University, CNRS, Université Pierre et Marie Curie, Université Paris Diderot, Physique et Mécanique des Milieux Hétérogénes, UMR 7636, Paris, France;FR
PMMH UMR 7636 ESPCI, Paris, France;https://openalex.org/W2023280086;;PMMH UMR 7636 ESPCI, Paris, France;FR
Physique et Mécanique des Milieux Hétérogènes, UMR CNRS 7636/ PSL – ESPCI ParisTech/ Sorbonne Université – UPMC/Sorbonne Paris Cité - UDD, Paris, France;https://openalex.org/W2336334848;;Physique et Mécanique des Milieux Hétérogènes, UMR CNRS 7636/ PSL – ESPCI ParisTech/ Sorbonne Université – UPMC/Sorbonne Paris Cité - UDD, Paris, France;FR
Caltech, United States.;https://openalex.org/W2858281671;;Caltech, United States.;US
Univ. Paris-Sud XI (France);https://openalex.org/W2091925707;;Univ. Paris-Sud XI (France);FR
Inserm UMR-S 942, Cardiovascular Markers in Stress Conditions (MASCOT), University of Paris, Paris, France.;https://openalex.org/W2970488246;;Inserm UMR-S 942, Cardiovascular Markers in Stress Conditions (MASCOT), University of Paris, Paris, France.;FR
UMR 1148, Laboratory for Vascular Translational Science, Institut National de la Santé et de la Recherche Médicale, Paris, France;https://openalex.org/W2465190537;;UMR 1148, Laboratory for Vascular Translational Science, Institut National de la Santé et de la Recherche Médicale, Paris, France;FR
Institut National de la Santé et de la Recherche Médicale (INSERM) UMRS-976, Université Paris Diderot, Hôpital Saint-Louis, Paris, France.;https://openalex.org/W2581063719;;Institut National de la Santé et de la Recherche Médicale (INSERM) UMRS-976, Université Paris Diderot, Hôpital Saint-Louis, Paris, France.;FR
Institut National de la Santé et de la Recherche Médicale (INSERM) UMRS-976, Université Paris-Diderot, Hôpital Saint-Louis, Paris, France.;https://openalex.org/W2933277252;;Institut National de la Santé et de la Recherche Médicale (INSERM) UMRS-976, Université Paris-Diderot, Hôpital Saint-Louis, Paris, France.;FR
Institut National de la Santé et de la Recherche Médicale (INSERM) UMRS-976, Université Paris-Diderot, Hôpital Saint-Louis, France;https://openalex.org/W2766836481;;Institut National de la Santé et de la Recherche Médicale (INSERM) UMRS-976, Université Paris-Diderot, Hôpital Saint-Louis, France;FR
CNRS (UPR9080), Institut de Biologie Physico-Chimique, Université de Paris Sorbonne Cité et Paris Science et Lettres, Univ. Paris Diderot, Laboratoire de Biochimie Théorique, 13 rue Pierre et Marie Curie, 75005, Paris, France.;https://openalex.org/W2318447415;;CNRS (UPR9080), Institut de Biologie Physico-Chimique, Université de Paris Sorbonne Cité et Paris Science et Lettres, Univ. Paris Diderot, Laboratoire de Biochimie Théorique, 13 rue Pierre et Marie Curie, 75005, Paris, France.;FR
National Institute for Science and Technology on Innovation in Diseases of Neglected Populations (INCT/IDPN), Center for Technological Development in Health (CDTS), Fiocruz, Rio de Janeiro, Rio de Janeiro, Brazil;https://openalex.org/W3047753928;;National Institute for Science and Technology on Innovation in Diseases of Neglected Populations (INCT/IDPN), Center for Technological Development in Health (CDTS), Fiocruz, Rio de Janeiro, Rio de Janeiro, Brazil;BR
Department of Biostatistics and Medical Information, AP-HP Saint-Louis University Hospital, ECSTRRA Team, CRESS UMR 1153, INSERM, University of Paris, Paris, France.;https://openalex.org/W3093383442;;Department of Biostatistics and Medical Information, AP-HP Saint-Louis University Hospital, ECSTRRA Team, CRESS UMR 1153, INSERM, University of Paris, Paris, France.;FR
Department of Biostatistics and Medical Information, CRESS UMR 1153, INSERM, ECSTRRA Team, Saint-Louis University Hospital, AP-HP, University of Paris, Paris, France;https://openalex.org/W3095431962;;Department of Biostatistics and Medical Information, CRESS UMR 1153, INSERM, ECSTRRA Team, Saint-Louis University Hospital, AP-HP, University of Paris, Paris, France;FR
Clinical Research Unit, APHP, Saint Louis University Hospital, Paris, France.;https://openalex.org/W4213243226;;Clinical Research Unit, APHP, Saint Louis University Hospital, Paris, France.;FR
Biostatistics Department Saint-Louis University Hospital, AP-HP Paris France;https://openalex.org/W2792518181;;Biostatistics Department Saint-Louis University Hospital, AP-HP Paris France;FR
Paris Centre for Cosmological Physics,  10, rue Alice Domon et Léonie Duquet, F-75205 Paris Cedex 13, France;https://openalex.org/W2289795818;;Paris Centre for Cosmological Physics,  10, rue Alice Domon et Léonie Duquet, F-75205 Paris Cedex 13, France;FR
Lbortoire Mtières et Systèmes Complexes, Université Pris Cité, CNRS, UMR7057, 10 rue Alice Domon et Léonie Duquet, F-75013, Pris, Frnce;https://openalex.org/W4313457105;;Lbortoire Mtières et Systèmes Complexes, Université Pris Cité, CNRS, UMR7057, 10 rue Alice Domon et Léonie Duquet, F-75013, Pris, Frnce;US
Universities of Tours and Nantes, INSERM 1246-SPHERE, Tours, France;https://openalex.org/W2914050470;;Universities of Tours and Nantes, INSERM 1246-SPHERE, Tours, France;FR
Centre d'investigation clinique, CHU de Tours, Tours, France;https://openalex.org/W1925009128;;Centre d'investigation clinique, CHU de Tours, Tours, France;FR
Office Central de Répression des Violences aux Personnes Direction Centrale de la Police Judiciaire  Nanterre France;https://openalex.org/W4296182745;;Office Central de Répression des Violences aux Personnes Direction Centrale de la Police Judiciaire  Nanterre France;FR
Behavior and Basal Ganglia research unit (EA4712), University of Rennes 1, Rennes, France;https://openalex.org/W2481877679;;Behavior and Basal Ganglia research unit (EA4712), University of Rennes 1, Rennes, France;FR
“Behavior and Basal Ganglia” Research Unit (EA 4712), University of Rennes 1, Rennes, France;https://openalex.org/W2316626705;;“Behavior and Basal Ganglia” Research Unit (EA 4712), University of Rennes 1, Rennes, France;FR
EA 4712 Behavior and Basal Ganglia, University of Rennes 1, Rennes, France;https://openalex.org/W2226969868;;EA 4712 Behavior and Basal Ganglia, University of Rennes 1, Rennes, France;FR
Comportement et noyaux gris centraux = Behavior and Basal Ganglia [Rennes];https://openalex.org/W2609105655;;Comportement et noyaux gris centraux = Behavior and Basal Ganglia [Rennes];FR
ICGM, Univ Montpellier CNRS, ENSCM, Montpellier, France.;https://openalex.org/W3016695555;;ICGM, Univ Montpellier CNRS, ENSCM, Montpellier, France.;FR
Department of Gynecology and Obstetrics, University Hospital Regional Center Tours, Tours, France.;https://openalex.org/W3007213074;;Department of Gynecology and Obstetrics, University Hospital Regional Center Tours, Tours, France.;FR
Department of Gynecology and Obstetrics University Hospital of Nantes Nantes France;https://openalex.org/W2980577702;;Department of Gynecology and Obstetrics University Hospital of Nantes Nantes France;FR
Department of Obstetrics and Gynaecology, Nantes University Hospital, Mother and Child Hospital, Nantes, France.;https://openalex.org/W3204895476;;Department of Obstetrics and Gynaecology, Nantes University Hospital, Mother and Child Hospital, Nantes, France.;FR
a Service de Gynécologie et Obstétrique, CHU Nantes , Nantes Cedex , France.;https://openalex.org/W2808585625;;a Service de Gynécologie et Obstétrique, CHU Nantes , Nantes Cedex , France.;FR
Service de gynécologie-obstétrique, médecine fœtale et reproduction humaine, CHRU de Tours, 2, boulevard Tonnellé, 37044 Tours cedex 9, France;https://openalex.org/W2318147184;;Service de gynécologie-obstétrique, médecine fœtale et reproduction humaine, CHRU de Tours, 2, boulevard Tonnellé, 37044 Tours cedex 9, France;FR
Centre de Nanosciences et de Nanotechnologies, UMR9001 CNRS, University Paris Sud, University Paris Saclay, 10 Boulevard Thomas Gobert, Palaiseau, France;https://openalex.org/W2996529394;;Centre de Nanosciences et de Nanotechnologies, UMR9001 CNRS, University Paris Sud, University Paris Saclay, 10 Boulevard Thomas Gobert, Palaiseau, France;FR
UFR de Physique du Rayonnement et des Interactions Laser-Matière, Faculté des Sciences. Université Moulay Ismail, B.P. 11201, Zitoune, Meknès, Morocco;https://openalex.org/W1654987296;;UFR de Physique du Rayonnement et des Interactions Laser-Matière, Faculté des Sciences. Université Moulay Ismail, B.P. 11201, Zitoune, Meknès, Morocco;MA
Unité de Catalyse et Chimie du Solide - UMR 8181;https://openalex.org/W3034580670;;Unité de Catalyse et Chimie du Solide - UMR 8181;FR
Institut de Biologie de Lille, UMR 8161, CNRS, Institut Pasteur de Lille, Université Lille-Nord de France, Lille, France.;https://openalex.org/W2163079212;;Institut de Biologie de Lille, UMR 8161, CNRS, Institut Pasteur de Lille, Université Lille-Nord de France, Lille, France.;FR
Physics of Lasers, Atoms and Molecules Laboratory, UMR 8523, IRCICA Institute, USR 3380, CNRS-Université Lille 1, Parc Scientifique de la Haute Borne, 50 avenue Halley, 59658 Villeneuve d’Ascq Cedex, France;https://openalex.org/W2485780404;;Physics of Lasers, Atoms and Molecules Laboratory, UMR 8523, IRCICA Institute, USR 3380, CNRS-Université Lille 1, Parc Scientifique de la Haute Borne, 50 avenue Halley, 59658 Villeneuve d’Ascq Cedex, France;FR
Centre Technologique Optique et Laser ALPhANOV, 33400 Talence, France;https://openalex.org/W3045817452;;Centre Technologique Optique et Laser ALPhANOV, 33400 Talence, France;FR
ASM, Belgium;https://openalex.org/W2988181124;;ASM, Belgium;BE
CRHEA CNRS;https://openalex.org/W2248603117;;CRHEA CNRS;FR
Sorbonne Université, CNRS, Integrative Biology of Marine Models (LBI2M), Station Biologique de Roscoff (SBR), 29680, Roscoff, Bretagne, France.;https://openalex.org/W3036059042;;Sorbonne Université, CNRS, Integrative Biology of Marine Models (LBI2M), Station Biologique de Roscoff (SBR), 29680, Roscoff, Bretagne, France.;FR
Integrative Biology of Marine Models (LBI2M), Station Biologique de Roscoff (SBR), Sorbonne Université, CNRS, 29680, Roscoff, Bretagne, France;https://openalex.org/W4283160278;;Integrative Biology of Marine Models (LBI2M), Station Biologique de Roscoff (SBR), Sorbonne Université, CNRS, 29680, Roscoff, Bretagne, France;FR
CNES/CST (France);https://openalex.org/W2892286494;;CNES/CST (France);FR
1Laboratory of Cardiovascular Pathobiology, Quebec Heart and Lung Institute/Research Center, Department of Surgery, Laval University, Quebec, Canada.;https://openalex.org/W2974125088;;1Laboratory of Cardiovascular Pathobiology, Quebec Heart and Lung Institute/Research Center, Department of Surgery, Laval University, Quebec, Canada.;CA
Univ. Lille Inserm, CHU Lille, Institut Pasteur de Lille, U1011-EGID, F-59000 Lille, France (A. Dupont, A.R., S. Staessens, M.M., M.R., D.C., E.J., F.L., B.S., F.V., N.R., S. Susen).;https://openalex.org/W3130108111;;Univ. Lille Inserm, CHU Lille, Institut Pasteur de Lille, U1011-EGID, F-59000 Lille, France (A. Dupont, A.R., S. Staessens, M.M., M.R., D.C., E.J., F.L., B.S., F.V., N.R., S. Susen).;FR
Laboratory of Cardiovascular Pathobiology, Department of Surgery, Quebec Heart and Lung Institute/Research Center, Laval University, QC, Canada;https://openalex.org/W2800130018;;Laboratory of Cardiovascular Pathobiology, Department of Surgery, Quebec Heart and Lung Institute/Research Center, Laval University, QC, Canada;CA
University of Lille, Inserm, CHU Lille, Institut Pasteur de Lille, U1011-EGID, France (M.R., Y.S., E.V.B., A.V., T.P., B.S., A.D., S.S.).;https://openalex.org/W3095778980;;University of Lille, Inserm, CHU Lille, Institut Pasteur de Lille, U1011-EGID, France (M.R., Y.S., E.V.B., A.V., T.P., B.S., A.D., S.S.).;FR
Laboratory of Cardiovascular Pathobiology, Quebec Heart and Lung Institute/Research Center, Department of Surgery, Laval University, 2725 Chemin Ste-Foy, G1V-4G5, Québec City, QC, Canada;https://openalex.org/W3134735269;;Laboratory of Cardiovascular Pathobiology, Quebec Heart and Lung Institute/Research Center, Department of Surgery, Laval University, 2725 Chemin Ste-Foy, G1V-4G5, Québec City, QC, Canada;CA
EA2693, CHRU Lille, Lille, France;https://openalex.org/W1982866691;;EA2693, CHRU Lille, Lille, France;FR
Université de Lorraine, LIBio, Laboratoire d’Ingénierie des Biomolécules, 2 av de la Forêt de Haye, TSA 40602, 54518 Vandoeuvre-lès-Nancy, France;https://openalex.org/W2009958936;;Université de Lorraine, LIBio, Laboratoire d’Ingénierie des Biomolécules, 2 av de la Forêt de Haye, TSA 40602, 54518 Vandoeuvre-lès-Nancy, France;FR
Université de Lorraine, LIBio, Laboratoire d’Ingénierie des Biomolécules, 2 av de la Forêt de Haye, TSA 40602, F-54518 Vandoeuvre lès Nancy, France;https://openalex.org/W909014675;;Université de Lorraine, LIBio, Laboratoire d’Ingénierie des Biomolécules, 2 av de la Forêt de Haye, TSA 40602, F-54518 Vandoeuvre lès Nancy, France;FR
ANTICIPE’ U1086 INSERM‐UCN François Baclesse Center Caen France;https://openalex.org/W2986036490;;ANTICIPE’ U1086 INSERM‐UCN François Baclesse Center Caen France;FR
